variable_name,data_type,n_unique,n_missing,pct_missing,min,max,range,mean,median,std,precision,mode
review_scores_value,continuous,81.0,255,8.9,1.0,5.0,4.0,4.832238405519357,4.88,0.20252596564551134,2.0,5.0
license,empty,,2864,100.0,,,,,,,,
instant_bookable,discrete_categorical,2.0,0,0.0,f,t,,,,,,f
calculated_host_listings_count,discrete_numeric,22.0,0,0.0,1,108,107.0,9.07122905027933,2.0,21.917983446229588,0.0,1
calculated_host_listings_count_entire_homes,discrete_numeric,21.0,0,0.0,0,108,108.0,8.682960893854748,1.0,21.95712432422467,0.0,1
calculated_host_listings_count_private_rooms,discrete_numeric,10.0,0,0.0,0,14,14.0,0.36976256983240224,0.0,1.4141421137071803,0.0,0
calculated_host_listings_count_shared_rooms,discrete_numeric,3.0,0,0.0,0,3,3.0,0.016410614525139665,0.0,0.21490780672653065,0.0,0
reviews_per_month,continuous,661.0,255,8.9,0.02,19.96,19.94,2.170858566500575,1.62,1.9923497546338367,2.0,1.0
price_clean,continuous,467.0,340,11.87,18.0,6846.0,6828.0,181.02773375594296,128.0,222.38898735291048,1.0,90.0
log_price,continuous,467.0,340,11.87,2.8903717578961645,8.831419819090131,5.941048061193967,4.935070190939496,4.852030263919617,0.6566772781125004,16.0,4.499809670330265
price_per_accommodates,continuous,768.0,340,11.87,3.5,860.0,856.5,39.90890900128222,33.225,37.300332943980706,15.0,37.5
log_price_per_accommodates,continuous,768.0,340,11.87,1.252762968495368,6.756932389247553,5.504169420752185,3.5285727973633993,3.5033023215121535,0.5125805636879274,16.0,3.624340932976365
log_reviews,continuous,492.0,0,0.0,0.0,7.278628942320682,7.278628942320682,3.597097595945427,3.9889840465642745,1.8245195094714965,16.0,0.0
log_accommodates,discrete_numeric,16.0,0,0.0,0.0,2.772588722239781,2.772588722239781,1.399083288864887,1.3862943611198906,0.6164578973458821,0.0,0.6931471805599453
log_beds,discrete_numeric,19.0,339,11.84,0.0,3.9318256327243257,3.9318256327243257,1.1878065691789486,1.0986122886681098,0.49356528454556464,0.0,0.6931471805599453
price_zscore,continuous,467.0,340,11.87,-0.7330746710817709,29.969884505420094,30.702959176501864,-5.630291091601428e-17,-0.2384458618528305,1.0,19.0,-0.4093176323137372
price_percentile,continuous,467.0,340,11.87,0.0003961965134706815,1.0,0.9996038034865293,0.5001980982567353,0.5003961965134707,0.2887279155745917,18.0,0.25039619651347067
log_price_zscore,continuous,467.0,340,11.87,-3.113703642861598,5.933431470858844,9.047135113720442,-3.1529630112967997e-16,-0.126454698202079,1.0,18.0,-0.6628225691930565
reviews_zscore,continuous,492.0,0,0.0,-0.7187446522867807,8.647265254069154,9.366009906355934,3.9695124902798894e-17,-0.3759279913497196,1.0,18.0,-0.7187446522867807
reviews_percentile,continuous,492.0,0,0.0,0.0446927374301676,1.0,0.9553072625698324,0.5001745810055865,0.49877793296089384,0.28861003046643785,17.0,0.0446927374301676
reviews_per_month_zscore,continuous,661.0,255,8.9,-1.0795587278278207,8.928724182149834,10.008282909977655,-1.8519320058139828e-16,-0.27648687948457856,1.0,20.0,-0.5876772207175849
occupancy_rate,continuous,359.0,0,0.0,0.0,1.0,1.0,0.38400551006351874,0.3041095890410959,0.3206217023646184,19.0,1.0
occupancy_rate_booked,continuous,65.0,0,0.0,0.0,0.6986301369863014,0.6986301369863014,0.22386833244049895,0.14794520547945206,0.2285626221241817,18.0,0.0
occupancy_is_capped,discrete_numeric,2.0,0,0.0,0,1,1.0,0.08414804469273743,0.0,0.27765818840349943,0.0,0
est_annual_revenue,continuous,2203.0,340,11.87,0.0,567954.0,567954.0,20538.576862123613,13206.0,32785.37577487859,1.0,0.0
est_annual_revenue_booked,continuous,1406.0,340,11.87,0.0,281520.0,281520.0,13642.285261489698,8328.0,19358.26925085683,1.0,0.0
revenue_per_accommodates,continuous,2257.0,340,11.87,0.0,137362.5,137362.5,4924.035063219928,3082.75,6884.172907083247,13.0,0.0
revenue_per_bedroom,continuous,2148.0,447,15.61,0.0,364560.0,364560.0,10926.486516352943,6982.5,15255.304677929986,13.0,0.0
log_est_revenue,continuous,2202.0,413,14.42,2.995732273553991,13.249795708508259,10.254063434954269,9.242219176232743,9.523690191176541,1.38624966868733,16.0,9.632072452548218
host_listings_in_city,discrete_numeric,22.0,0,0.0,1,108,107.0,9.07122905027933,2.0,21.917983446229588,0.0,1
host_is_professional,discrete_numeric,2.0,0,0.0,0,1,1.0,0.5073324022346368,1.0,0.5000335369657619,0.0,1
host_professional_tier,discrete_categorical,4.0,0,0.0,casual,small_professional,,,,,,casual
pct_professional_hosts,discrete_numeric,1.0,0,0.0,50.73324022346368,50.73324022346368,0.0,50.73324022346369,50.73324022346368,7.106668155193207e-15,0.0,50.73324022346368
pct_large_operators,discrete_numeric,1.0,0,0.0,10.998603351955309,10.998603351955309,0.0,10.99860335195531,10.998603351955309,1.7766670387983016e-15,0.0,10.998603351955309
median_host_listings,discrete_numeric,1.0,0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0
gini_host_concentration,discrete_numeric,1.0,0,0.0,0.7680465151534701,0.7680465151534701,0.0,0.7680465151534701,0.7680465151534701,0.0,0.0,0.7680465151534701
market_professionalization_score,discrete_numeric,1.0,0,0.0,37.98006438128169,37.98006438128169,0.0,37.98006438128169,37.98006438128169,0.0,0.0,37.98006438128169
purchase_price,discrete_numeric,1.0,0,0.0,423101.7187775375,423101.7187775375,0.0,423101.7187775374,423101.7187775375,1.164356510546855e-10,0.0,423101.7187775375
monthly_payment,discrete_numeric,1.0,0,0.0,2555.38500175753,2555.38500175753,0.0,2555.3850017575305,2555.38500175753,4.548267619323652e-13,0.0,2555.38500175753
zori_rent,discrete_numeric,1.0,0,0.0,1803.1727441036785,1803.1727441036785,0.0,1803.1727441036787,1803.1727441036785,2.274133809661826e-13,0.0,1803.1727441036785
zillow_metro,discrete_categorical,1.0,0,0.0,"Asheville, NC","Asheville, NC",,,,,,"Asheville, NC"
annual_cash_flow,continuous,2203.0,340,11.87,-30664.620021090363,537289.3799789096,567954.0,-10126.043158966751,-17458.620021090363,32785.37577487859,14.0,-30664.620021090363
cash_on_cash_roi,continuous,2203.0,340,11.87,-36.23788164899124,634.9411455137704,671.1790271627616,-11.96644058575772,-20.631705386985114,38.744082474546495,16.0,-36.23788164899124
cap_rate,continuous,2203.0,340,11.87,0.0,134.23580543255233,134.23580543255233,4.854288212646705,3.121235252401226,7.748816494909299,18.0,0.0
price_to_rent_ratio,continuous,2202.0,413,14.42,8.939492679566392,253861.0312665225,253852.09177384293,2176.042959032614,371.1418585767873,9757.073026611502,14.0,333.0198494903877
revenue_yield,continuous,2203.0,340,11.87,0.0,134.23580543255233,134.23580543255233,4.854288212646705,3.121235252401226,7.748816494909299,18.0,0.0
annual_cash_flow_booked,continuous,1406.0,340,11.87,-30664.620021090363,250855.37997890962,281520.0,-17022.334759600668,-22336.620021090363,19358.269250856825,13.0,-30664.620021090363
cash_on_cash_roi_booked,continuous,1406.0,340,11.87,-36.23788164899124,296.4480748313939,332.68595648038513,-20.116125749598798,-26.39627662778974,22.87661381616273,16.0,-36.23788164899124
cap_rate_booked,continuous,1406.0,340,11.87,0.0,66.53719129607703,66.53719129607703,3.2243511798784894,1.9683210042403008,4.575322763232546,17.0,0.0
revenue_yield_booked,continuous,1406.0,340,11.87,0.0,66.53719129607703,66.53719129607703,3.2243511798784894,1.9683210042403008,4.575322763232546,17.0,0.0
