variable_name,data_type,n_unique,n_missing,pct_missing,min,max,range,mean,median,std,precision,mode
amenities,discrete_categorical,4198.0,0,0.0,"[""32 inch TV with HBO Max, Hulu, Netflix"", ""Microw...",[],,,,,,"[""Pets allowed"", ""Gym"", ""Coffee maker"", ""Wifi"", ""S..."
price,discrete_categorical,436.0,622,14.27,"$1,042.00",$999.00,,,,,,$100.00
minimum_nights,discrete_numeric,35.0,0,0.0,1,730,729.0,14.228774667278568,2.0,22.01792054803878,0.0,30
maximum_nights,continuous,119.0,0,0.0,1,1125,1124.0,373.52317576870126,365.0,396.2325815739643,0.0,365
minimum_minimum_nights,continuous,35.0,1,0.02,1.0,365.0,364.0,13.720220335092954,2.0,18.9408965985012,1.0,30.0
maximum_minimum_nights,continuous,41.0,1,0.02,1.0,730.0,729.0,14.904291943998164,3.0,24.04498715314322,1.0,30.0
minimum_maximum_nights,continuous,108.0,1,0.02,1.0,1125.0,1124.0,655.0323617167776,730.0,472.0150171433753,1.0,1125.0
maximum_maximum_nights,continuous,108.0,1,0.02,1.0,1125.0,1124.0,675.5547394996557,731.0,464.41161669717627,1.0,1125.0
minimum_nights_avg_ntm,continuous,124.0,0,0.0,1.0,726.0,725.0,14.296581000458927,3.0,21.915383202193652,1.0,30.0
maximum_nights_avg_ntm,continuous,202.0,0,0.0,1.0,1125.0,1124.0,663.6523634694814,730.0,466.8429087874393,1.0,1125.0
calendar_updated,empty,,4358,100.0,,,,,,,,
has_availability,discrete_categorical,1.0,68,1.56,t,t,,,,,,t
availability_30,discrete_numeric,31.0,0,0.0,0,30,30.0,11.74621385956861,10.0,10.53925101316261,0.0,0
availability_60,continuous,61.0,0,0.0,0,60,60.0,28.716842588343276,31.0,21.13488047680614,0.0,0
availability_90,continuous,91.0,0,0.0,0,90,90.0,48.66842588343277,56.0,31.452321646095342,0.0,0
availability_365,continuous,364.0,0,0.0,0,365,365.0,212.42267094997706,242.5,126.82740295389586,0.0,0
calendar_last_scraped,discrete_categorical,2.0,0,0.0,2025-09-06,2025-09-07,,,,,,2025-09-07
number_of_reviews,continuous,603.0,0,0.0,0,1335,1335.0,110.53992657182194,38.0,168.00486385462267,0.0,0
number_of_reviews_ltm,continuous,127.0,0,0.0,0,682,682.0,16.98026617714548,5.0,25.052958839020985,0.0,0
number_of_reviews_l30d,discrete_numeric,21.0,0,0.0,0,72,72.0,1.4873795318953649,0.0,2.436845443584367,0.0,0
availability_eoy,continuous,118.0,0,0.0,0,117,117.0,65.97292335933915,77.0,40.39972641223262,0.0,0
number_of_reviews_ly,continuous,135.0,0,0.0,0,176,176.0,16.078246902248736,3.0,23.71264898282129,0.0,0
estimated_occupancy_l365d,continuous,74.0,0,0.0,0,255,255.0,106.235658558972,84.0,97.48536371803715,0.0,0
estimated_revenue_l365d,continuous,1560.0,622,14.27,0.0,4800000.0,4800000.0,17902.96573875803,11199.0,100333.68924435346,1.0,0.0
first_review,discrete_categorical,2228.0,532,12.21,2010-07-22,2025-09-01,,,,,,2023-02-19
last_review,discrete_categorical,773.0,532,12.21,2014-07-18,2025-09-06,,,,,,2025-09-01
review_scores_rating,continuous,85.0,532,12.21,1.0,5.0,4.0,4.861941975953999,4.93,0.265117199940376,2.0,5.0
review_scores_accuracy,continuous,85.0,532,12.21,1.0,5.0,4.0,4.879754312598014,4.95,0.2609542914694039,2.0,5.0
review_scores_cleanliness,continuous,97.0,532,12.21,1.0,5.0,4.0,4.853047569262938,4.93,0.2731613353353555,2.0,5.0
review_scores_checkin,continuous,69.0,532,12.21,1.0,5.0,4.0,4.921184004181914,4.97,0.24370803085566145,2.0,5.0
review_scores_communication,continuous,74.0,532,12.21,1.0,5.0,4.0,4.917679038159958,4.97,0.2487169637714242,2.0,5.0
review_scores_location,continuous,92.0,532,12.21,1.0,5.0,4.0,4.853978044955567,4.92,0.25693937849954485,2.0,5.0
review_scores_value,continuous,98.0,532,12.21,1.0,5.0,4.0,4.794934657605854,4.86,0.2899571452060678,2.0,5.0
license,discrete_categorical,2154.0,1407,32.29,00-000000-000-00-ho,Exempt,,,,,,Exempt
instant_bookable,discrete_categorical,2.0,0,0.0,f,t,,,,,,f
calculated_host_listings_count,discrete_numeric,26.0,0,0.0,1,87,86.0,5.233593391463974,1.0,12.811769121794967,0.0,1
calculated_host_listings_count_entire_homes,discrete_numeric,23.0,0,0.0,0,87,87.0,4.601881597062873,1.0,12.77802818365629,0.0,1
calculated_host_listings_count_private_rooms,discrete_numeric,12.0,0,0.0,0,14,14.0,0.5582836163377696,0.0,1.8158696522219049,0.0,0
calculated_host_listings_count_shared_rooms,discrete_numeric,3.0,0,0.0,0,2,2.0,0.005966039467645709,0.0,0.09800029857355136,0.0,0
reviews_per_month,continuous,738.0,532,12.21,0.01,46.1,46.09,2.1321301620491377,1.5,2.2172093830198922,2.0,1.0
price_clean,continuous,436.0,622,14.27,17.0,50000.0,49983.0,301.8056745182013,109.0,2683.6626348324103,1.0,100.0
log_price,continuous,436.0,622,14.27,2.833213344056216,10.819778284410283,7.986564940354067,4.794190550222781,4.6913478822291435,0.6712209848186556,16.0,4.605170185988092
price_per_accommodates,continuous,763.0,622,14.27,7.0,25000.0,24993.0,102.33126748823685,37.4,1136.1504549927079,15.0,30.0
log_price_per_accommodates,continuous,763.0,622,14.27,1.9459101490553132,10.126631103850338,8.180720954795024,3.6491026317777004,3.6216707044204863,0.5768849019207039,16.0,3.4011973816621555
log_reviews,continuous,603.0,0,0.0,0.0,7.197435354096591,7.197435354096591,3.3295913603251868,3.6635616461296463,1.9920411018098596,16.0,0.0
log_accommodates,discrete_numeric,16.0,0,0.0,0.0,2.772588722239781,2.772588722239781,1.1365469200181686,1.0986122886681098,0.5247693728881393,0.0,0.6931471805599453
log_beds,discrete_numeric,17.0,594,13.63,0.0,2.8903717578961645,2.8903717578961645,1.005651905857674,1.0986122886681098,0.3892951884920681,0.0,0.6931471805599453
price_zscore,continuous,436.0,622,14.27,-0.10612573682756771,18.518793562360482,18.62491929918805,0.0,-0.07184422960460589,1.0000000000000002,19.0,-0.07519785531119999
price_percentile,continuous,436.0,622,14.27,0.0002676659528907923,0.9991970021413277,0.9989293361884369,0.5001338329764454,0.49826017130620986,0.2887064227631362,18.0,0.42170770877944325
log_price_zscore,continuous,436.0,622,14.27,-2.921507596632076,8.977055054104783,11.898562650736858,-3.4994610112381806e-16,-0.15321730148443313,0.9999999999999999,18.0,-0.28160675620974146
reviews_zscore,continuous,603.0,0,0.0,-0.6579567045598985,7.288241812378261,7.94619851693816,0.0,-0.43177277673693965,1.0,19.0,-0.6579567045598985
reviews_percentile,continuous,603.0,0,0.0,0.06115190454336852,1.0,0.9388480954566315,0.5001147315282239,0.5019504359798073,0.2884117275877371,17.0,0.06115190454336852
reviews_per_month_zscore,continuous,738.0,532,12.21,-0.9571176174433943,19.830274116044727,20.78739173348812,7.799998667518089e-17,-0.28510169896005083,1.0,18.0,-0.5106103964376828
occupancy_rate,continuous,364.0,0,0.0,0.0,1.0,1.0,0.4180200795891039,0.3356164383561644,0.34747233685998863,19.0,1.0
occupancy_rate_booked,continuous,74.0,0,0.0,0.0,0.6986301369863014,0.6986301369863014,0.29105659879170415,0.23013698630136986,0.2670831882685949,18.0,0.0
occupancy_is_capped,discrete_numeric,2.0,0,0.0,0,1,1.0,0.1622303809086737,0.0,0.3687043236622734,0.0,0
est_annual_revenue,continuous,2977.0,622,14.27,0.0,1900000.0,1900000.0,21011.197537473232,10754.0,84622.99095766277,1.0,0.0
est_annual_revenue_booked,continuous,1560.0,622,14.27,0.0,4800000.0,4800000.0,17902.96573875803,11199.0,100333.68924435346,1.0,0.0
revenue_per_accommodates,continuous,3070.0,622,14.27,0.0,925000.0,925000.0,7015.032948908172,3379.0,35129.29023389711,14.0,0.0
revenue_per_bedroom,continuous,2714.0,1017,23.34,0.0,1900000.0,1900000.0,15829.547831416314,7480.0,82542.40571071854,12.0,0.0
log_est_revenue,continuous,2976.0,767,17.6,3.6375861597263857,14.457364444136669,10.819778284410283,9.052668034889393,9.336091577281744,1.4484239147140092,16.0,7.590852123688581
host_listings_in_city,discrete_numeric,26.0,0,0.0,1,87,86.0,5.233593391463974,1.0,12.811769121794967,0.0,1
host_is_professional,discrete_numeric,2.0,0,0.0,0,1,1.0,0.4486002753556677,0.0,0.4974081230459389,0.0,0
host_professional_tier,discrete_categorical,4.0,0,0.0,casual,small_professional,,,,,,casual
pct_professional_hosts,discrete_numeric,1.0,0,0.0,44.86002753556677,44.86002753556677,0.0,44.86002753556676,44.86002753556677,1.421248542892763e-14,0.0,44.86002753556677
pct_large_operators,discrete_numeric,1.0,0,0.0,4.543368517668656,4.543368517668656,0.0,4.543368517668656,4.543368517668656,0.0,0.0,4.543368517668656
median_host_listings,discrete_numeric,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
gini_host_concentration,discrete_numeric,1.0,0,0.0,0.6902103059899114,0.6902103059899114,0.0,0.6902103059899113,0.6902103059899114,1.1103504241349712e-16,0.0,0.6902103059899114
market_professionalization_score,discrete_numeric,1.0,0,0.0,30.38823549106945,30.38823549106945,0.0,30.388235491069455,30.38823549106945,3.553121357231908e-15,0.0,30.38823549106945
purchase_price,discrete_numeric,1.0,0,0.0,543975.9508220075,543975.9508220075,0.0,543975.9508220076,543975.9508220075,1.1642868063377515e-10,0.0,543975.9508220075
monthly_payment,discrete_numeric,1.0,0,0.0,3443.814003833992,3443.814003833992,0.0,3443.8140038339925,3443.814003833992,4.547995337256842e-13,0.0,3443.814003833992
zori_rent,discrete_numeric,1.0,0,0.0,1837.6239228685656,1837.6239228685656,0.0,1837.623922868566,1837.6239228685656,4.547995337256842e-13,0.0,1837.6239228685656
zillow_metro,discrete_categorical,1.0,0,0.0,"Portland, OR","Portland, OR",,,,,,"Portland, OR"
annual_cash_flow,continuous,2977.0,622,14.27,-41325.76804600791,1858674.231953992,1900000.0,-20314.57050853467,-30571.768046007906,84622.99095766275,15.0,-41325.76804600791
cash_on_cash_roi,continuous,2977.0,622,14.27,-37.98492192858905,1708.4158124502846,1746.4007343788737,-18.67230571299809,-28.100293772004626,77.78192292305212,18.0,-37.98492192858905
cap_rate,continuous,2977.0,622,14.27,0.0,349.28014687577473,349.28014687577473,3.862523243118194,1.976925631316885,15.556384584610425,18.0,0.0
price_to_rent_ratio,continuous,2976.0,767,17.6,3.4356375841389943,171781.87920694973,171778.4435693656,3436.3796353627995,575.6359267957752,11915.338512598391,14.0,941.9496983930866
revenue_yield,continuous,2977.0,622,14.27,0.0,349.28014687577473,349.28014687577473,3.862523243118194,1.976925631316885,15.556384584610425,18.0,0.0
annual_cash_flow_booked,continuous,1560.0,622,14.27,-41325.76804600791,4758674.2319539925,4800000.0,-23422.80230724987,-30126.768046007906,100333.68924435349,14.0,-41325.76804600791
cash_on_cash_roi_booked,continuous,1560.0,622,14.27,-37.98492192858905,4373.974828081197,4411.959750009786,-21.529262710838086,-27.69126833684747,92.22254135751614,17.0,-37.98492192858905
cap_rate_booked,continuous,1560.0,622,14.27,0.0,882.3919500019573,882.3919500019573,3.2911318435501933,2.0587307183483166,18.444508271503224,17.0,0.0
revenue_yield_booked,continuous,1560.0,622,14.27,0.0,882.3919500019573,882.3919500019573,3.2911318435501933,2.0587307183483166,18.444508271503224,17.0,0.0
