variable_name,data_type,n_unique,n_missing,pct_missing,min,max,range,mean,median,std,precision,mode
log_accommodates,discrete_numeric,15.0,0,0.0,0.0,2.772588722239781,2.772588722239781,1.0302795048918607,0.6931471805599453,0.6329128986971496,0.0,0.6931471805599453
log_beds,discrete_numeric,10.0,35,7.61,0.0,2.3978952727983707,2.3978952727983707,0.9605662487275406,0.6931471805599453,0.3886199910462635,0.0,0.6931471805599453
price_zscore,continuous,166.0,35,7.61,-0.7992995263825112,9.954730396786443,10.754029923168954,4.179663151530001e-17,-0.21574751504776166,1.0,18.0,-0.5325328926294829
price_percentile,continuous,166.0,35,7.61,0.002352941176470588,1.0,0.9976470588235294,0.5011764705882353,0.5011764705882353,0.2889953624442184,18.0,0.14470588235294118
log_price_zscore,continuous,166.0,35,7.61,-2.548894633430655,4.686570305189232,7.235464938619886,-3.343730521224001e-16,-0.08106988812971211,1.0,18.0,-1.0173095871717583
reviews_zscore,continuous,153.0,0,0.0,-0.5435251999421845,8.089048609490572,8.632573809432756,-3.089316242435218e-17,-0.3640538109726885,1.0,18.0,-0.5435251999421845
reviews_percentile,continuous,153.0,0,0.0,0.06739130434782609,1.0,0.932608695652174,0.5010869565217392,0.5032608695652174,0.288585472555069,17.0,0.06739130434782609
reviews_per_month_zscore,continuous,265.0,61,13.26,-0.9970173653729779,4.857541931257523,5.854559296630501,1.4469072000127353e-16,-0.3052536257189831,1.0,19.0,-0.5138000472323198
occupancy_rate,continuous,195.0,0,0.0,0.0,1.0,1.0,0.34173317450863616,0.2534246575342466,0.3349690129724481,19.0,0.0
occupancy_rate_booked,continuous,63.0,0,0.0,0.0,0.6986301369863014,0.6986301369863014,0.22724836212030972,0.14794520547945206,0.23064143244566596,18.0,0.0
occupancy_is_capped,discrete_numeric,2.0,0,0.0,0,1,1.0,0.08043478260869565,0.0,0.2722612205364797,0.0,0
est_annual_revenue,continuous,388.0,35,7.61,0.0,226400.0,226400.0,13732.230588235294,6790.0,20515.76495956095,1.0,0.0
est_annual_revenue_booked,continuous,314.0,35,7.61,0.0,90780.0,90780.0,9753.905882352941,4806.0,12366.630670370461,1.0,0.0
revenue_per_accommodates,continuous,386.0,35,7.61,0.0,28416.0,28416.0,4587.133249045072,2473.5,5343.554788217606,14.0,0.0
revenue_per_bedroom,continuous,376.0,51,11.09,0.0,62980.5,62980.5,8528.453902278106,4784.0,9891.079163679127,13.0,0.0
log_est_revenue,continuous,387.0,56,12.17,3.6109179126442243,12.330058625311166,8.719140712666942,8.542613601333388,8.901626917546206,1.7607129397647145,16.0,5.19295685089021
host_listings_in_city,discrete_numeric,13.0,0,0.0,1,21,20.0,7.1,4.0,6.849359494886808,0.0,1
host_is_professional,discrete_numeric,2.0,0,0.0,0,1,1.0,0.75,1.0,0.43348413665557145,0.0,1
host_professional_tier,discrete_categorical,4.0,0,0.0,casual,small_professional,,,,,,medium_professional
pct_professional_hosts,discrete_numeric,1.0,0,0.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0,75.0
pct_large_operators,discrete_numeric,1.0,0,0.0,9.130434782608695,9.130434782608695,0.0,9.130434782608692,9.130434782608695,3.556581631692192e-15,0.0,9.130434782608695
median_host_listings,discrete_numeric,1.0,0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0
gini_host_concentration,discrete_numeric,1.0,0,0.0,0.5123698714023268,0.5123698714023268,0.0,0.5123698714023268,0.5123698714023268,0.0,0.0,0.5123698714023268
market_professionalization_score,discrete_numeric,1.0,0,0.0,39.82565829761176,39.82565829761176,0.0,39.82565829761175,39.82565829761176,7.113163263384384e-15,0.0,39.82565829761176
purchase_price,discrete_numeric,1.0,0,0.0,355587.24677295034,355587.24677295034,0.0,355587.2467729505,355587.24677295034,1.7481310036093465e-10,0.0,355587.24677295034
monthly_payment,discrete_numeric,1.0,0,0.0,2813.0876427682747,2813.0876427682747,0.0,2813.0876427682742,2813.0876427682747,4.552424488566006e-13,0.0,2813.0876427682747
zori_rent,discrete_numeric,1.0,0,0.0,1589.5926315503373,1589.5926315503373,0.0,1589.5926315503373,1589.5926315503373,0.0,0.0,1589.5926315503373
zillow_metro,discrete_categorical,1.0,0,0.0,"Albany, NY","Albany, NY",,,,,,"Albany, NY"
annual_cash_flow,continuous,388.0,35,7.61,-33757.0517132193,192642.9482867807,226400.0,-20024.821124984002,-26967.051713219298,20515.764959560955,14.0,-33757.0517132193
cash_on_cash_roi,continuous,388.0,35,7.61,-47.466623198066856,270.88000207412824,318.34662527219507,-28.15739499477924,-37.91903668924086,28.847723232128008,17.0,-47.466623198066856
cap_rate,continuous,388.0,35,7.61,0.0,63.66932505443903,63.66932505443903,3.8618456406575237,1.9095173017651987,5.769544646425603,18.0,0.0
price_to_rent_ratio,continuous,387.0,56,12.17,18.847380571004432,115325.5935479839,115306.74616741289,4838.701180012966,581.0388749383785,12767.621508328562,14.0,23705.816451530023
revenue_yield,continuous,388.0,35,7.61,0.0,63.66932505443903,63.66932505443903,3.8618456406575237,1.9095173017651987,5.769544646425603,18.0,0.0
annual_cash_flow_booked,continuous,314.0,35,7.61,-33757.0517132193,57022.9482867807,90780.0,-24003.145830866357,-28951.051713219298,12366.630670370461,12.0,-33757.0517132193
cash_on_cash_roi_booked,continuous,314.0,35,7.61,-47.466623198066856,80.18137433819584,127.6479975362627,-33.75141550871318,-40.70878803438236,17.389024469523235,16.0,-47.466623198066856
cap_rate_booked,continuous,314.0,35,7.61,0.0,25.529599507252538,25.529599507252538,2.743041537870735,1.3515670327368992,3.4778048939046475,17.0,0.0
revenue_yield_booked,continuous,314.0,35,7.61,0.0,25.529599507252538,25.529599507252538,2.743041537870735,1.3515670327368992,3.4778048939046475,17.0,0.0
