variable_name,data_type,n_unique,n_missing,pct_missing,min,max,range,mean,median,std,precision,mode
longitude,continuous,5387.0,0,0.0,-122.51246,-122.36604,0.1464200000000062,-122.42971673487314,-122.4218188,0.027082367917319716,14.0,-122.4215935
property_type,discrete_categorical,48.0,0,0.0,Campsite,Tiny home,,,,,,Entire rental unit
room_type,discrete_categorical,3.0,0,0.0,Entire home/apt,Shared room,,,,,,Entire home/apt
accommodates,discrete_numeric,16.0,0,0.0,1,16,15.0,3.207427055702918,2.0,2.028762018149835,0.0,2
bathrooms,discrete_numeric,13.0,1773,23.51,0.0,10.0,10.0,1.3246055141321311,1.0,0.7391648216980492,0.0,1.0
bathrooms_text,discrete_categorical,29.0,8,0.11,0 baths,Shared half-bath,,,,,,1 bath
bedrooms,discrete_numeric,11.0,489,6.49,0.0,11.0,11.0,1.4373847681179974,1.0,0.9918179722552543,0.0,1.0
beds,discrete_numeric,14.0,1797,23.83,0.0,16.0,16.0,1.7868709733588717,1.0,1.2091554023681783,0.0,1.0
amenities,discrete_categorical,6379.0,0,0.0,"[""32 inch TV with Netflix"", ""Essentials"", ""Hangers...",[],,,,,,"[""Dedicated workspace"", ""Essentials"", ""Hangers"", ""..."
price,discrete_categorical,742.0,1824,24.19,"$1,000.00",$999.00,,,,,,$263.00
minimum_nights,continuous,52.0,0,0.0,1,1125,1124.0,20.460212201591514,3.0,48.89879137367445,0.0,30
maximum_nights,continuous,159.0,0,0.0,1,999999,999998.0,500.8160477453581,360.0,11519.619811702223,0.0,365
minimum_minimum_nights,continuous,50.0,9,0.12,1.0,1125.0,1124.0,20.1140618775727,3.0,48.608322948580124,1.0,30.0
maximum_minimum_nights,continuous,65.0,9,0.12,1.0,1125.0,1124.0,27.500863099190013,4.0,66.69167599730366,1.0,30.0
minimum_maximum_nights,continuous,138.0,9,0.12,1.0,2147483647.0,2147483646.0,5133418.603638295,365.0,104869420.13080376,1.0,1125.0
maximum_maximum_nights,continuous,138.0,9,0.12,1.0,2147483647.0,2147483646.0,5133441.7138494225,365.0,104869418.99949116,1.0,1125.0
minimum_nights_avg_ntm,continuous,167.0,0,0.0,1.0,1125.0,1124.0,20.81425729442971,3.1,49.10343543966989,1.0,30.0
maximum_nights_avg_ntm,continuous,307.0,0,0.0,1.0,2147483647.0,2147483646.0,5127305.91367374,365.0,104806954.4657522,1.0,1125.0
calendar_updated,empty,,7540,100.0,,,,,,,,
has_availability,discrete_categorical,1.0,252,3.34,t,t,,,,,,t
availability_30,discrete_numeric,31.0,0,0.0,0,30,30.0,9.88342175066313,5.0,11.174094876174177,0.0,0
availability_60,continuous,61.0,0,0.0,0,60,60.0,23.589257294429707,20.0,22.176231436540327,0.0,0
availability_90,continuous,91.0,0,0.0,0,90,90.0,40.49177718832891,41.0,33.56000754871894,0.0,0
availability_365,continuous,366.0,0,0.0,0,365,365.0,186.75477453580902,209.0,131.98573279729754,0.0,0
calendar_last_scraped,discrete_categorical,1.0,0,0.0,2025-09-01,2025-09-01,,,,,,2025-09-01
number_of_reviews,continuous,525.0,0,0.0,0,1234,1234.0,53.820424403183026,8.0,113.42409319766888,0.0,0
number_of_reviews_ltm,continuous,122.0,0,0.0,0,950,950.0,8.868302387267905,1.0,21.83663441336733,0.0,0
number_of_reviews_l30d,discrete_numeric,26.0,0,0.0,0,84,84.0,0.8359416445623342,0.0,2.1898867931718655,0.0,0
availability_eoy,continuous,123.0,0,0.0,0,122,122.0,58.793633952254645,62.0,45.022443437791416,0.0,0
number_of_reviews_ly,continuous,125.0,0,0.0,0,320,320.0,7.938594164456234,1.0,18.205968744631903,0.0,0
estimated_occupancy_l365d,continuous,61.0,0,0.0,0,255,255.0,84.25676392572944,44.0,98.51063256362698,0.0,0
estimated_revenue_l365d,continuous,1889.0,1824,24.19,0.0,666315.0,666315.0,20135.542687193843,10080.0,30381.518400310633,1.0,0.0
first_review,discrete_categorical,2945.0,1718,22.79,2009-05-03,2025-08-29,,,,,,2019-11-22
last_review,discrete_categorical,1167.0,1718,22.79,2011-05-23,2025-09-01,,,,,,2025-08-17
review_scores_rating,continuous,114.0,1718,22.79,1.0,5.0,4.0,4.793115767777397,4.92,0.4146292101244488,2.0,5.0
review_scores_accuracy,continuous,111.0,1718,22.79,0.0,5.0,5.0,4.813665407076606,4.93,0.41471780438945827,2.0,5.0
review_scores_cleanliness,continuous,131.0,1718,22.79,0.0,5.0,5.0,4.7754259704568875,4.92,0.4386493798064868,2.0,5.0
review_scores_checkin,continuous,89.0,1719,22.8,0.0,5.0,5.0,4.886114069747466,4.98,0.31653202968652655,2.0,5.0
review_scores_communication,continuous,93.0,1718,22.79,1.0,5.0,4.0,4.868036757128134,4.98,0.34579061483805457,2.0,5.0
review_scores_location,continuous,147.0,1719,22.8,0.0,5.0,5.0,4.791680123690087,4.91,0.3863770322672238,2.0,5.0
review_scores_value,continuous,125.0,1719,22.8,0.0,5.0,5.0,4.677261638893661,4.79,0.4504992935533753,2.0,5.0
license,discrete_categorical,2256.0,2643,35.05,0003158,“City application pending”,,,,,,Exempt
instant_bookable,discrete_categorical,2.0,0,0.0,f,t,,,,,,f
calculated_host_listings_count,discrete_numeric,44.0,0,0.0,1,264,263.0,23.147877984084882,3.0,56.15509678872028,0.0,1
calculated_host_listings_count_entire_homes,discrete_numeric,33.0,0,0.0,0,188,188.0,10.436472148541114,1.0,32.29412959802629,0.0,1
calculated_host_listings_count_private_rooms,discrete_numeric,30.0,0,0.0,0,264,264.0,12.6315649867374,0.0,48.6310522158943,0.0,0
calculated_host_listings_count_shared_rooms,discrete_numeric,6.0,0,0.0,0,7,7.0,0.04177718832891247,0.0,0.48011806392724304,0.0,0
reviews_per_month,continuous,648.0,1718,22.79,0.01,49.89,49.88,1.251504637581587,0.47,1.9949001384377387,2.0,0.05
price_clean,continuous,742.0,1824,24.19,29.0,25000.0,24971.0,253.7743177046886,169.0,468.59335621147693,1.0,263.0
log_price,continuous,742.0,1824,24.19,3.367295829986474,10.126631103850338,6.759335273863863,5.184129507566124,5.1298987149230735,0.7580876454816062,16.0,5.572154032177765
price_per_accommodates,continuous,1210.0,1824,24.19,5.25,6250.0,6244.75,81.53717527200077,62.5,141.78713234887488,15.0,131.5
log_price_per_accommodates,continuous,1210.0,1824,24.19,1.6582280766035324,8.740336742730447,7.082108666126914,4.1729119901188865,4.135166556742356,0.6026511757255545,16.0,4.879006851617819
log_reviews,continuous,525.0,0,0.0,0.0,7.118826249062078,7.118826249062078,2.346976054030823,2.1972245773362196,1.9080990666842206,16.0,0.0
log_accommodates,discrete_numeric,16.0,0,0.0,0.0,2.772588722239781,2.772588722239781,1.0008107548989198,0.6931471805599453,0.5646503828488472,0.0,0.6931471805599453
log_beds,discrete_numeric,14.0,1797,23.83,0.0,2.833213344056216,2.833213344056216,0.9526366586810268,0.6931471805599453,0.36320058926058996,0.0,0.6931471805599453
price_zscore,continuous,742.0,1824,24.19,-0.47967884035310043,52.80959568519213,53.28927452554523,-1.9889229832333104e-17,-0.18091233386251812,0.9999999999999999,19.0,0.019688034781158603
price_percentile,continuous,742.0,1824,24.19,0.0001749475157452764,1.0,0.9998250524842547,0.5000874737578727,0.4989503149055283,0.2886949223297932,18.0,0.7086249125262422
log_price_zscore,continuous,742.0,1824,24.19,-2.3966010901357344,6.519696799892165,8.916297890027899,-1.3922460882633174e-16,-0.07153630977404726,1.0,18.0,0.511846521869028
reviews_zscore,continuous,525.0,0,0.0,-0.4745061025913422,10.405016626759087,10.879522729350429,-3.01556598731077e-17,-0.40397435069928106,1.0,18.0,-0.4745061025913422
reviews_percentile,continuous,525.0,0,0.0,0.1139920424403183,1.0,0.8860079575596818,0.5000663129973475,0.5035145888594165,0.28686695744705737,17.0,0.1139920424403183
reviews_per_month_zscore,continuous,648.0,1718,22.79,-0.6223392407771567,24.38141861101306,25.00375785179022,1.95271105670931e-17,-0.39175125738053485,1.0,18.0,-0.602288111786146
occupancy_rate,continuous,366.0,0,0.0,0.0,1.0,1.0,0.488343083463537,0.4273972602739726,0.36160474738985626,19.0,1.0
occupancy_rate_booked,continuous,61.0,0,0.0,0.0,0.6986301369863014,0.6986301369863014,0.2308404491115875,0.12054794520547946,0.2698921440099369,18.0,0.0
occupancy_is_capped,discrete_numeric,2.0,0,0.0,0,1,1.0,0.15225464190981433,0.0,0.3592913673530183,0.0,0
est_annual_revenue,continuous,4379.0,1824,24.19,0.0,1757500.0,1757500.0,34481.44804058782,18426.0,59954.490108004924,1.0,0.0
est_annual_revenue_booked,continuous,1889.0,1824,24.19,0.0,666315.0,666315.0,20135.542687193843,10080.0,30381.518400310633,1.0,0.0
revenue_per_accommodates,continuous,4411.0,1824,24.19,0.0,878750.0,878750.0,10903.880657480106,6721.75,18619.041130654863,13.0,0.0
revenue_per_bedroom,continuous,4043.0,2392,31.72,0.0,1757500.0,1757500.0,22450.757823048163,13448.0,38086.60371434854,13.0,0.0
log_est_revenue,continuous,4378.0,2184,28.97,3.5263605246161616,14.379402902666957,10.853042378050795,9.72056621568692,9.93462271539919,1.4612657483717566,16.0,9.6955404481032
host_listings_in_city,discrete_numeric,44.0,0,0.0,1,264,263.0,23.147877984084882,3.0,56.15509678872028,0.0,1
host_is_professional,discrete_numeric,2.0,0,0.0,0,1,1.0,0.6383289124668435,1.0,0.4805161128955331,0.0,1
host_professional_tier,discrete_categorical,4.0,0,0.0,casual,small_professional,,,,,,casual
pct_professional_hosts,discrete_numeric,1.0,0,0.0,63.832891246684355,63.832891246684355,0.0,63.83289124668435,63.832891246684355,7.105898586659954e-15,0.0,63.832891246684355
pct_large_operators,discrete_numeric,1.0,0,0.0,20.424403183023873,20.424403183023873,0.0,20.424403183023877,20.424403183023873,3.552949293329977e-15,0.0,20.424403183023873
median_host_listings,discrete_numeric,1.0,0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0
gini_host_concentration,discrete_numeric,1.0,0,0.0,0.8068455628859676,0.8068455628859676,0.0,0.806845562885968,0.8068455628859676,3.3308899624968533e-16,0.0,0.8068455628859676
market_professionalization_score,discrete_numeric,1.0,0,0.0,48.741420541538986,48.741420541538986,0.0,48.74142054153899,48.741420541538986,7.105898586659954e-15,0.0,48.741420541538986
purchase_price,discrete_numeric,1.0,0,0.0,1107254.5295740007,1107254.5295740007,0.0,1107254.5295740012,1107254.5295740007,4.656921697753468e-10,0.0,1107254.5295740007
monthly_payment,discrete_numeric,1.0,0,0.0,6791.378007246127,6791.378007246127,0.0,6791.378007246124,6791.378007246127,2.7286650572774222e-12,0.0,6791.378007246127
zori_rent,discrete_numeric,1.0,0,0.0,3127.8008138339264,3127.8008138339264,0.0,3127.8008138339274,3127.8008138339264,9.095550190924741e-13,0.0,3127.8008138339264
zillow_metro,discrete_categorical,1.0,0,0.0,"San Francisco, CA","San Francisco, CA",,,,,,"San Francisco, CA"
annual_cash_flow,continuous,4379.0,1824,24.19,-81496.53608695352,1676003.4639130465,1757500.0,-47015.0880463657,-63070.53608695352,59954.490108004924,13.0,-81496.53608695352
cash_on_cash_roi,continuous,4379.0,1824,24.19,-36.801175299011,756.8284523332965,793.6296276323075,-21.23047898682069,-28.48059520299228,27.073490560057362,16.0,-36.801175299011
cap_rate,continuous,4379.0,1824,24.19,0.0,158.7259255264615,158.7259255264615,3.1141392624380626,1.6641160192037436,5.4146981120114726,18.0,0.0
price_to_rent_ratio,continuous,4378.0,2184,28.97,7.56020162440285,390795.7163202355,390788.1561186111,4207.810379234628,643.9867253399738,19635.305790884548,15.0,817.9165500084955
revenue_yield,continuous,4379.0,1824,24.19,0.0,158.7259255264615,158.7259255264615,3.1141392624380626,1.6641160192037436,5.4146981120114726,18.0,0.0
annual_cash_flow_booked,continuous,1889.0,1824,24.19,-81496.53608695352,584818.4639130465,666315.0,-61360.993399759675,-71416.53608695352,30381.518400310637,13.0,-81496.53608695352
cash_on_cash_roi_booked,continuous,1889.0,1824,24.19,-36.801175299011,264.0849273102755,300.88610260928647,-27.708621532290042,-32.24937635361489,13.71930192599865,15.0,-36.801175299011
cap_rate_booked,continuous,1889.0,1824,24.19,0.0,60.177220521857286,60.177220521857286,1.8185107533441913,0.9103597890792215,2.74386038519973,17.0,0.0
revenue_yield_booked,continuous,1889.0,1824,24.19,0.0,60.177220521857286,60.177220521857286,1.8185107533441913,0.9103597890792215,2.74386038519973,17.0,0.0
